gene,g4,g5,g6,g8,g9,g11,g13,g16,g17,g19
nocT,0,0,0,0,0,0,1,0,0,0
noc_1~~~noc_2,0,0,1,0,0,1,0,1,1,0
noc_2,1,1,1,1,1,1,1,1,1,1
noc_3,1,1,1,1,0,0,0,0,0,0
noc_4~~~noc_5~~~noc_1,1,1,1,1,1,1,1,1,1,1
noc_5,1,1,1,1,0,0,0,0,0,0
noc_6,1,1,1,1,0,0,0,0,0,0
noc_7,1,1,1,1,1,1,1,1,1,1
noc_8,1,1,1,1,0,0,0,0,0,0
nodA,1,1,1,1,1,1,1,1,1,1
nodD2_1,1,1,1,1,1,1,1,1,1,1
nodD2_3,1,1,1,1,1,1,1,1,1,1
nodD2_3~~~nodD2_4~~~nodD2_2,1,1,1,2,1,1,1,1,1,1
nodF,1,1,1,1,1,1,1,1,1,1
nodM_1,1,1,1,1,1,1,1,1,1,1
nopP,1,1,1,1,0,0,0,0,0,0
norB,1,1,1,1,1,1,1,1,1,1
norC,1,1,1,1,1,1,1,1,1,1
norG~~~hisC_5,2,1,1,1,1,1,1,1,1,1
norR,0,0,1,0,0,0,0,0,0,1
nosD,0,0,0,0,0,0,0,1,1,0
nosF,0,0,0,0,0,0,0,1,1,0
nosY,0,0,0,0,0,0,0,1,1,0
nosZ_2~~~nosZ_1~~~nosZ,0,0,0,0,0,0,0,2,1,0
novN,1,1,1,1,1,1,1,1,1,1
nqo1,1,1,1,1,1,1,1,1,1,1
nqo1_1~~~nuoF,1,1,2,1,1,2,2,2,2,2
nqo2_1,1,1,1,1,1,1,1,1,1,1
nqo2_2,1,1,1,1,1,1,1,1,1,1
nqo3,1,1,1,1,1,1,1,1,1,1
nqo3_2~~~sfrA,1,1,1,1,1,1,1,2,1,1
nqo4,1,1,1,1,1,1,1,1,1,1
nqo5,1,1,1,1,1,1,1,1,1,1
nqo6,1,1,1,1,1,1,1,1,1,1
nqo7,1,1,1,1,1,1,1,1,1,1
nqrF_1,1,1,1,1,1,1,1,1,1,1
nqrF_2,1,1,1,1,1,1,1,1,1,1
nrdR,1,1,1,1,1,1,1,1,1,1
nreC,1,1,1,1,1,1,1,1,1,1
nrtA~~~nrtC,1,1,1,1,2,2,2,2,2,1
nspC,1,1,1,1,1,1,1,1,1,1
nsrR_1,1,1,1,1,1,1,1,1,1,1
nsrR_2,1,1,1,1,1,1,1,1,1,1
ntaA_1,1,1,1,1,1,1,1,1,1,1
ntaA_2,1,1,0,1,1,0,0,1,1,1
nth,1,1,1,1,1,1,1,1,1,1
nthB,1,1,1,1,1,1,1,1,1,1
ntrC,1,1,1,1,1,1,1,1,1,1
nudC,2,1,1,1,1,1,1,1,1,1
nudG,1,1,1,1,1,1,1,1,1,1
nudK,1,1,2,1,1,1,2,1,1,1
nudL,1,1,1,1,1,1,1,1,1,1
nuoB,1,1,1,1,1,1,1,1,1,1
nuoD,1,1,1,1,1,1,1,1,1,1
nuoH_1,1,1,1,1,1,1,1,1,1,1
nuoH_2,1,1,1,1,1,1,1,1,1,1
nuoI,1,1,1,1,1,1,1,1,1,1
nuoJ_1,1,1,1,1,1,1,1,1,1,1
nuoJ_2,1,1,1,1,1,1,1,1,1,1
nuoK_1,1,1,1,1,1,1,1,1,1,1
nuoK_2,1,1,1,1,1,1,1,1,1,1
nuoL_1,1,1,1,1,1,1,1,1,1,1
nuoM_2,1,1,1,1,1,1,1,1,1,1
nuoM_2~~~nuoM_1,1,1,1,1,1,1,1,1,1,1
nuoN,1,1,1,1,1,1,1,1,1,1
nusA,1,1,1,1,1,1,1,1,1,1
nusB,1,1,1,1,1,1,1,1,1,1
nusG_1,1,1,0,0,1,0,0,0,0,0
nusG_1~~~nusG_5~~~nusG_2,1,1,0,1,0,1,1,1,1,0
nusG_2,1,1,0,1,0,1,1,0,0,1
nusG_2~~~nusG_3,1,1,1,1,1,1,1,1,1,1
nusG_2~~~nusG_3~~~nusG_4,1,1,0,1,0,0,0,1,1,0
nusG_3,0,0,0,0,1,0,0,0,0,0
nylA_2,0,0,0,0,1,0,0,0,0,0
nylB,0,0,1,0,0,1,0,0,0,0
oat2,1,1,1,1,1,1,1,1,1,1
oatA,1,1,1,1,1,1,1,1,1,1
occM,0,0,0,0,0,0,1,0,0,0
occM_1,1,1,0,1,0,0,0,1,1,1
occM_2,1,1,1,1,1,1,1,1,1,1
occP_1,1,1,1,1,1,1,1,1,1,1
occP_2,0,0,0,0,0,0,0,1,1,0
occP_3,1,1,1,1,0,0,0,0,0,0
occP_4,1,1,1,1,1,1,1,1,1,1
occQ,1,1,0,1,0,0,0,1,1,1
occR,1,1,0,1,0,0,0,1,1,1
occR_2,0,0,0,0,0,0,0,0,0,1
occT,1,1,0,1,0,0,0,1,1,1
ocd,1,1,1,1,1,1,1,1,1,1
odh,1,1,1,1,1,1,1,1,1,1
ogt_1~~~ogt_2,1,1,1,1,1,1,1,1,1,1
ogt_2~~~ada_2,2,2,2,2,2,2,2,1,2,2
ohrA,1,1,0,0,1,0,0,1,1,1
ohrB_1,1,1,1,1,1,1,1,1,1,1
ohrB_2,1,1,1,1,1,1,1,1,1,1
ohrR_1,1,1,1,1,1,1,1,1,1,1
ohrR_2,1,1,1,1,1,1,1,1,1,1
oiaK,1,1,1,1,2,1,1,1,1,1
oiaX,1,1,1,1,1,1,1,1,1,1
olsG,1,1,1,1,1,1,1,1,1,1
ompA,1,1,1,1,1,1,1,1,1,1
ompR_1,1,1,1,1,1,1,1,1,1,1
ompR_2,1,1,1,1,1,1,1,1,1,1
ompR_3,1,1,1,1,1,1,1,1,1,1
ompR_4,1,1,1,1,1,1,1,1,1,1
oppA_1,1,1,1,1,1,1,1,1,1,1
oppA_2~~~dppA_3~~~dppA_6,1,1,1,2,2,1,1,1,2,1
oppB,1,1,1,1,1,1,1,1,1,1
oppD_1,0,0,1,0,0,1,1,0,0,1
oppD_2,1,1,1,1,1,1,1,1,1,1
oppD_3,0,0,0,0,0,0,0,1,1,0
oppD_4,1,1,0,1,1,0,0,1,1,1
oppD_5,0,0,0,0,0,1,0,0,0,0
oppD_6,1,1,1,1,1,1,1,1,1,1
oppD_7~~~oppD_1,1,1,1,1,1,1,1,1,1,2
oppD_7~~~oppF_3~~~oppF_2,1,1,0,1,1,0,0,2,2,1
oppD_8,1,1,1,1,1,1,1,1,1,1
oppF_1,1,1,1,1,1,1,1,1,1,1
oppF_2,0,0,0,0,0,1,0,0,0,0
oppF_2~~~oppF_5,1,1,2,2,1,1,1,1,1,1
oppF_3,1,1,1,1,1,1,1,1,1,1
oppF_4~~~oppD_7,2,2,2,2,2,1,2,1,2,1
opuAA_1,1,1,1,1,1,1,1,1,1,1
opuAA_2,1,1,1,1,1,1,1,1,1,1
opuAA_3,2,1,1,1,1,0,0,1,2,0
oqxB7,1,1,1,1,1,1,1,1,1,1
osmW~~~osmV~~~btuD_22,2,1,1,1,1,1,1,1,1,2
osmX,1,1,1,1,1,1,1,1,1,1
osmY,1,1,1,1,1,1,1,1,1,1
otnC,1,1,1,1,1,1,1,1,1,1
otnI,1,1,1,1,1,1,1,1,1,1
otnK,1,1,1,1,1,1,1,1,1,1
otsA,1,1,1,1,2,1,1,1,1,1
otsA_1,0,0,0,0,0,0,1,0,0,0
otsB,1,1,1,1,1,1,1,1,1,1
ousW_1,1,1,1,1,1,1,1,1,1,1
ousW_2,1,1,1,1,1,1,1,1,1,1
oxyR_1,1,2,1,2,2,1,1,2,2,1
oxyR_2,1,1,1,1,1,1,1,1,1,1
oxyR_3,1,1,1,1,1,1,1,1,1,1
oxyR_4,1,1,1,1,1,1,1,1,1,1
paaA,1,1,1,1,1,1,1,1,1,1
paaB,1,1,1,1,1,1,1,1,1,1
paaC,1,1,1,1,1,1,1,1,1,1
paaD,1,1,1,1,1,1,1,1,1,1
paaE,1,1,1,1,1,1,1,1,1,1
paaG_1,1,1,1,1,1,1,1,1,1,1
paaG_2,1,1,1,1,1,1,1,1,1,1
paaJ~~~pcaF,1,1,1,1,1,1,1,1,1,1
paaX,1,1,1,1,1,1,1,1,1,1
paaZ_2,1,1,1,1,1,1,1,1,1,1
paaZ_2~~~paaZ_1,1,1,1,2,1,1,1,1,1,1
paiB,0,0,0,0,0,1,1,1,1,0
pal_1,1,1,1,1,1,1,1,1,1,1
pal_2~~~pal_3~~~pal_1,1,3,3,1,1,1,1,3,3,1
pal_3,1,1,1,1,1,1,1,1,1,1
panB_1,1,1,1,1,1,0,0,1,1,0
panB_2,1,1,1,1,1,1,1,1,1,1
panC,1,1,1,1,1,1,1,1,1,1
panD,0,0,1,0,0,0,0,0,0,0
paoA_2,1,1,1,1,1,1,1,1,1,1
paoA_2~~~paoA_1,1,1,1,1,1,1,1,1,1,1
paoB_1~~~paoB_2,1,1,1,1,1,1,1,2,2,1
paoB_2,1,1,1,1,1,1,1,1,1,1
paoC_1~~~paoC_2,1,1,1,1,2,2,1,1,1,1
paoC_3~~~paoC_2,1,2,1,1,2,2,2,1,1,1
parA,1,1,1,1,1,1,1,1,1,1
parB,1,1,1,1,1,1,1,1,1,1
parC,1,1,1,1,1,1,1,1,1,1
patZ~~~pat~~~pat_1,2,1,1,1,1,2,2,1,1,1
pat_2,1,1,1,1,1,1,1,1,1,1
pbuE,1,1,1,1,1,1,1,1,1,1
pcaG,1,1,1,1,1,1,1,1,1,1
pcaH,2,2,2,2,2,2,2,2,2,1
pcaI,1,1,1,1,1,1,1,1,1,1
pcaJ_2~~~pcaJ_1~~~pcaJ,1,1,2,1,1,2,1,1,2,2
pcaR,1,1,1,1,1,1,1,1,1,1
pccB_2,2,1,2,1,2,1,1,1,1,1
pccB~~~pccB_1,1,1,1,1,1,1,1,1,1,1
pccR,1,1,1,1,1,1,1,1,1,1
pchA,1,1,1,1,1,1,1,1,1,1
pchF,1,1,2,1,1,1,2,1,1,1
pckA,1,1,1,1,1,1,1,1,1,1
pcm_2,1,1,1,1,1,1,1,1,1,1
pcm_3,1,1,1,1,1,1,1,1,1,1
pcm_3~~~pcm_1,1,2,1,1,1,1,1,1,1,1
pcpR,1,1,1,1,1,1,1,1,1,1
pcrA~~~pcrA_1,1,1,1,1,1,1,1,1,1,1
pcs,1,1,1,1,1,1,1,1,1,1
pctA,1,1,1,1,1,1,1,1,1,1
pdeA,1,1,1,1,1,1,1,1,1,1
pdhC,1,1,1,1,1,1,1,1,1,1
pdhR,1,1,1,1,1,1,1,1,1,1
pdhS_2~~~pdhS_1~~~pdhS,1,1,1,2,1,2,1,1,1,1
pdtaR,1,1,1,1,1,1,1,1,1,1
pdxA,1,1,1,1,1,1,1,1,1,1
pdxA2_1,1,1,1,1,1,1,1,1,1,1
pdxA2_2,1,1,1,1,1,1,1,1,1,1
pdxH,1,1,1,1,1,1,1,1,1,1
pdxJ_2~~~pdxJ~~~pdxJ_1,2,1,2,1,2,2,2,1,1,2
pdxK~~~pdxY,1,2,2,2,1,2,2,2,2,2
peb1A,1,1,1,1,1,1,1,1,1,1
pel_1~~~pel,1,1,1,1,1,1,1,1,1,1
pel_2~~~pel,0,0,1,0,1,1,1,0,0,0
penM,0,0,0,0,0,1,1,0,0,0
pepA_1,1,1,1,1,1,1,1,1,1,1
pepA_2,1,1,1,1,1,1,1,1,1,1
pepE,1,1,1,1,1,1,1,1,1,1
pepF1,1,1,1,1,1,1,1,1,1,1
pepN,1,1,1,1,1,1,1,1,1,1
pepT_1,1,1,1,1,1,1,1,1,1,1
pepT_1~~~pepT_3,1,1,1,1,1,1,1,1,1,1
pepT_2,1,1,1,1,1,1,1,1,1,1
per,0,0,1,0,0,0,0,0,0,1
perR_1,1,1,1,1,1,1,1,1,1,1
perR_2,1,1,1,1,1,1,1,1,1,1
petA,1,1,1,1,1,1,1,1,1,1
petC,1,1,1,1,1,1,1,1,1,1
petE,1,1,1,1,1,1,1,1,1,1
pfp,1,1,1,1,1,1,1,1,1,1
pgdA_1~~~pgdA_2,1,1,1,1,1,1,1,1,1,1
pgdA_2,1,1,1,1,0,1,1,1,1,1
pgi,1,1,1,1,1,1,1,1,1,1
pgiA,1,1,1,1,1,1,1,1,1,1
pgk,1,1,1,1,1,1,1,1,1,1
pgl,2,2,1,1,1,2,2,2,1,1
pglA,1,1,1,1,1,1,1,1,1,1
pglF,1,1,1,1,1,1,1,1,1,1
pglH,1,1,1,1,1,1,1,1,1,1
pgl_1,0,0,0,0,0,1,1,0,0,0
pgm,1,1,1,1,1,1,1,1,1,1
pgrR_1,1,1,1,1,1,1,1,1,1,1
pgrR_10,1,1,1,1,1,1,1,1,1,1
pgrR_11,1,1,1,1,1,1,1,1,1,1
pgrR_12,1,1,1,1,1,1,1,1,1,1
pgrR_13,1,1,1,1,1,1,1,1,1,1
pgrR_14,1,1,1,1,1,1,1,1,1,1
pgrR_16,1,1,1,1,1,1,1,1,1,1
pgrR_2,1,1,1,1,1,1,1,1,1,1
pgrR_2~~~pgrR_9~~~pgrR_15,1,1,1,1,1,1,1,1,1,1
pgrR_3,0,0,1,0,1,1,1,1,1,0
pgrR_3~~~pgrR_4~~~pgrR_16,0,0,0,2,1,1,1,1,1,1
pgrR_4,1,1,1,1,1,1,1,1,1,1
pgrR_5,1,1,1,1,1,1,1,1,1,1
pgrR_6,1,1,1,1,1,1,1,1,1,1
pgrR_6~~~pgrR_9,1,1,1,1,1,1,1,1,1,1
pgrR_7,1,1,0,0,1,0,0,1,1,0
pgrR_8,1,1,0,1,1,0,0,1,1,0
pgsA,1,1,2,1,2,1,1,1,1,1
phaA,1,1,1,1,1,1,1,1,1,1
phaA_1,0,0,1,0,0,1,0,0,0,0
phaA_2,0,0,0,0,0,0,0,1,1,0
phaB,1,1,1,1,1,1,1,1,1,1
phaC,1,1,1,1,1,1,1,1,1,1
pheA,1,1,1,1,1,1,1,1,1,1
pheS,1,1,1,1,1,1,1,1,1,1
pheT_1~~~pheT_2~~~pheT,1,1,1,2,1,1,1,1,1,1
phhB,1,1,1,1,1,1,1,1,1,1
phnA_1,0,0,0,0,0,0,0,0,0,1
phnA~~~phnW~~~phnW_1,2,2,2,2,2,2,2,2,1,2
phnD2,1,1,1,1,1,1,1,1,1,1
phnG,1,1,1,1,1,1,1,1,1,1
phnH,1,1,1,1,1,1,1,1,1,1
phnI,1,1,1,1,1,1,1,1,1,1
phnJ,1,1,1,1,1,1,1,1,1,1
phnK,1,1,1,1,1,1,1,1,1,1
phnL,1,1,1,1,1,1,1,1,1,1
phnM_1~~~phnM_2~~~phnM,1,1,1,2,1,1,1,1,1,1
phnN,1,1,1,1,1,1,1,1,1,1
phnV,1,1,1,1,1,1,1,1,1,1
phnV_2,0,0,0,0,0,0,0,0,0,1
phnW_2,1,1,1,1,1,0,0,0,0,0
phnY,1,1,1,1,1,1,1,1,1,1
phnY_1,0,0,0,0,0,0,0,0,0,1
phoB,1,1,1,1,1,1,1,1,1,1
phoD,1,1,1,1,1,1,1,1,1,1
phoP,1,1,1,1,1,1,1,1,1,1
phoP_1,0,0,1,0,0,1,1,0,0,0
phoR~~~sasA_9,1,1,1,1,2,2,1,1,1,1
phoU,1,1,1,1,1,1,1,1,1,1
phyR_1,1,1,1,1,1,1,1,1,1,1
phyR_2,1,1,1,1,1,1,1,1,1,1
phzF_1,1,1,1,1,1,1,1,1,1,1
phzF_2,1,1,1,1,1,1,1,1,1,1
pip,1,1,1,1,1,1,1,1,1,1
pitA,1,1,1,1,1,1,1,1,1,1
pks1~~~tdh_3,1,1,1,1,1,1,1,1,1,1
pksJ,1,1,1,1,1,1,1,1,1,1
pksS,1,1,1,1,1,1,1,1,1,1
pla,1,1,0,1,0,0,0,1,1,0
pld1_1,1,1,1,1,1,1,1,1,1,1
pld1_2,1,1,1,1,1,1,1,1,1,1
pldB,1,1,1,1,1,1,1,1,1,1
pldht,1,1,1,1,1,1,1,1,1,1
pleD,1,1,1,1,1,1,1,1,1,1
plsX,1,1,1,1,1,1,1,1,1,1
plsY,1,1,1,1,1,1,1,1,1,1
pmbA,1,1,1,1,1,1,1,1,1,1
pncA,1,1,1,1,1,1,1,1,1,1
pncB,1,1,1,1,1,1,1,1,1,1
pncC,1,1,1,1,1,1,1,1,1,1
pnoA_1~~~pnoA_2~~~pnoA,1,1,0,0,1,0,0,2,1,0
pnpB,0,0,1,0,1,1,1,1,1,0
pnp_1~~~pnp_2~~~pnp,1,1,2,1,1,1,1,1,1,1
pntAA,1,1,1,1,1,1,1,1,1,1
pntB,1,1,1,1,1,1,1,1,1,1
pntM,1,1,0,1,1,0,0,1,1,1
pobA_2~~~pobA_1~~~pobA,1,1,1,1,1,2,1,1,1,1
polA,1,1,1,1,1,1,1,1,1,1
polC,0,0,0,0,1,0,0,0,0,0
polS,1,1,1,1,1,1,1,1,1,1
polS_2~~~baiA,1,1,0,1,1,0,0,1,1,0
por,1,1,1,1,1,1,1,1,1,1
potA_1,1,1,1,1,1,1,1,1,1,1
potA_10,1,1,1,1,1,1,1,1,1,1
potA_11~~~potA_7~~~btuD_16,2,2,2,2,2,2,2,2,1,2
potA_3,1,1,1,1,1,1,1,1,1,1
potA_4,1,1,1,1,1,1,1,1,1,1
potA_5,1,1,1,1,0,1,1,1,1,1
potA_6~~~potA_7~~~potA_1,1,1,1,1,1,1,1,1,1,1
potA_7~~~potA_6,1,1,1,1,1,1,1,1,1,1
potA_9,1,1,1,1,0,0,0,0,0,0
potB_1,1,1,1,1,1,1,1,1,1,1
potB_2,1,1,1,1,1,1,1,1,1,1
potB_3,1,1,1,1,1,1,1,1,1,1
potB_4,1,1,1,1,1,1,1,1,1,1
potB_5,0,0,0,0,0,0,0,0,0,1
potD_1,1,1,1,1,1,1,1,1,1,1
potD_2,1,1,1,1,0,1,1,1,1,1
potD_3~~~spuD_2,2,1,1,1,1,1,1,1,1,1
potE,1,1,1,1,1,1,1,1,1,1
potE_1~~~adiC,1,2,1,1,1,1,2,1,1,1
potH_1,1,1,1,1,1,1,1,1,1,1
potH_2,1,1,1,1,1,1,1,1,1,1
potH_3,1,1,1,1,1,1,1,1,1,1
ppa,1,1,1,1,1,1,1,1,1,1
ppdK,1,1,1,1,1,1,1,1,1,1
pphA,1,1,1,1,1,1,1,1,1,1
pphA_2,0,0,0,0,0,1,1,0,0,0
pphA_3,0,0,0,0,0,1,1,0,0,0
ppk,1,1,1,1,1,1,1,1,1,1
pqqA,1,1,1,1,1,1,1,1,1,1
pqqB,1,1,1,1,1,1,1,1,1,1
pqqCD,1,1,1,1,1,1,1,1,1,1
pqqD,1,1,1,1,1,1,1,1,1,1
pqqE_1~~~pqqE_2~~~pqqE,1,1,1,1,2,2,1,1,2,2
preA,1,1,1,1,1,1,1,1,1,1
prfA,1,1,1,1,1,1,1,1,1,1
prfB,1,1,1,1,1,1,1,1,1,1
prfC,1,1,1,1,1,1,1,1,1,1
priA,1,1,1,1,1,1,1,1,1,1
prkA,1,1,1,1,1,1,1,1,1,1
prmC_1,1,1,1,1,1,1,1,1,1,1
prmC_3,1,1,1,1,1,1,1,1,1,1
prmC_3~~~prmC_2,1,1,1,1,1,1,1,1,1,1
proA,1,1,1,1,1,1,1,1,1,1
proB_1,0,0,0,0,0,0,0,0,0,1
proC_2,1,1,1,1,1,1,1,1,1,1
proC_2~~~proC_1,1,1,1,1,1,1,1,1,1,1
proS,2,2,1,2,2,2,2,1,2,1
proX,1,1,1,1,1,1,1,1,1,1
proX_1,1,1,1,1,1,1,1,1,2,1
prpB,1,1,1,1,1,1,1,1,1,1
prpD,1,1,0,1,0,0,0,0,0,0
prr,1,1,1,1,1,1,1,1,1,1
prsA,1,1,1,1,1,1,1,1,1,1
prsD_2,1,1,1,1,1,1,1,1,1,1
prsD_2~~~prsD_3~~~prsD_1,1,1,1,1,1,1,1,2,1,1
prsE_1,2,1,1,1,1,1,1,1,1,1
prsE_2,1,1,1,1,1,1,1,1,1,1
prs_1~~~prs_2,1,1,1,1,1,1,1,1,1,1
prs_2,1,1,2,2,1,1,1,1,1,1
psd,1,1,1,1,1,1,1,1,1,1
pspA,1,1,1,1,1,1,1,1,1,1
pssM,1,1,1,1,1,1,1,1,1,1
pstB,1,1,1,1,1,1,1,1,1,1
psuG,1,1,1,1,1,1,1,1,1,1
pta_1,1,1,1,1,1,1,1,1,1,1
pta_2,1,1,1,1,1,1,1,1,1,1
pta_3,1,1,0,1,1,0,0,1,1,1
pth,1,1,1,1,1,1,1,1,1,1
ptlF,1,1,1,1,1,1,1,1,1,1
ptsJ,1,1,1,1,1,0,0,0,0,0
ptsJ_1,1,1,1,1,1,1,1,1,1,1
ptsN,1,1,1,1,1,1,1,1,1,1
ptsP,1,1,1,1,1,1,1,1,1,1
pucG,1,1,1,1,1,1,1,1,1,1
pucI,1,1,1,1,1,1,1,1,1,1
pucK,1,1,1,1,1,1,1,1,1,1
pucM_1,1,1,1,1,1,1,1,1,1,1
pucM_2,1,1,1,1,1,1,1,1,1,1
punA,1,1,1,1,1,1,1,1,1,1
purA,1,1,1,1,1,1,1,1,1,1
purB,1,1,1,1,1,1,1,1,1,1
purC,1,1,1,1,1,1,1,1,1,1
purD,1,1,1,1,1,1,1,1,1,1
purD_1,0,0,1,0,0,1,1,0,0,0
purD_2,0,0,0,0,0,0,1,0,0,0
purE,1,1,1,1,1,1,1,1,1,1
purF_1,1,1,1,1,1,1,1,1,1,1
purF_1~~~purF_3,1,1,1,1,1,1,1,2,1,1
purF_4~~~purF_3~~~purF_2~~~yciK,2,2,3,2,1,2,1,2,1,2
purH,1,1,1,1,1,1,1,1,1,1
purK,1,1,1,1,1,1,1,1,1,1
purL_2~~~purL~~~purL_1,2,2,2,1,1,2,2,2,2,1
purM,1,1,1,1,1,1,1,1,1,1
purN,1,1,1,1,1,1,1,1,1,1
purQ,1,1,1,1,1,1,1,1,1,1
purR_2,1,1,1,1,1,1,1,1,1,1
purR_3,1,1,1,1,1,1,1,1,1,1
purR_4~~~rafR_1,1,1,1,1,1,1,1,1,1,1
purR_5,1,1,1,1,1,1,1,1,1,1
purR_5~~~malI~~~degA_1,1,2,1,1,1,1,2,1,1,2
purR_6,1,1,1,1,1,1,1,1,1,1
purR_7,1,1,1,1,1,1,1,1,1,1
purS,1,1,1,1,1,1,1,1,1,1
purU_1~~~purU_2,0,0,0,1,1,1,1,1,1,1
purU_2,1,1,1,1,0,0,0,0,0,0
purU_2~~~purU_1,1,1,1,1,1,1,1,1,1,1
purU_4~~~purU_2,1,1,1,1,1,1,1,1,1,1
purU_4~~~purU_3,1,1,1,1,1,1,1,1,1,1
putA,1,1,1,1,4,4,1,1,1,1
puuA_2~~~puuA_1,1,1,1,1,1,1,1,1,1,1
puuB_1,1,1,1,1,1,1,1,1,1,1
puuB_1~~~puuB_4,1,1,1,1,1,1,1,1,1,1
puuB_2~~~dadA_2~~~puuB_3~~~dadA_3~~~puuB_6,2,1,0,1,1,0,0,1,1,1
puuB_2~~~puuB_7~~~puuA_1~~~mnmC_3~~~puuA_2,2,2,3,2,1,3,2,2,2,2
puuB_5~~~puuB_4,2,1,1,1,1,1,1,1,1,1
puuB_6,1,1,1,1,1,1,1,1,1,1
puuC,1,1,0,1,1,0,0,1,1,1
puuD_2,0,0,0,0,0,0,0,1,1,0
puuE,1,1,1,1,1,1,1,1,1,1
puuR_1,1,1,1,1,1,1,1,1,1,1
puuR_2,1,1,1,1,1,1,1,1,1,1
pycA,1,1,1,1,1,1,1,1,1,1
pyrB,1,1,1,1,1,1,1,1,1,1
pyrC_2,1,1,1,1,1,1,1,1,1,1
pyrC_2~~~pyrC_1,1,1,1,1,1,1,1,1,1,1
pyrD,1,1,1,1,1,1,1,1,1,1
pyrE_2~~~pyrE_1,1,1,1,1,1,1,1,1,1,1
pyrF,1,1,1,1,1,1,1,1,1,1
pyrG_1~~~pyrG_2~~~pyrG,1,1,1,1,1,1,1,2,1,1
pyrH,1,1,1,1,1,1,1,1,1,1
qmcA,1,1,1,1,1,1,1,1,1,1
qorA_1~~~qorA_2,1,1,1,1,1,1,1,1,1,1
qorB,1,1,1,1,1,1,1,1,1,1
qseB,1,1,1,1,1,1,1,1,1,1
qseB_1,0,0,1,0,0,1,1,0,0,1
qseC,1,1,1,1,1,1,1,1,1,1
qseC_1,0,0,1,0,0,1,1,0,0,1
queA,1,1,1,1,1,1,1,1,1,1
queC,1,1,1,1,1,1,1,1,1,1
queD,1,1,1,1,1,1,1,1,1,1
queE,1,1,1,1,1,1,1,1,1,1
queF,1,1,1,1,1,1,1,1,1,1
queG_1~~~queG~~~queG_2,2,2,2,1,1,2,1,2,2,2
racX,0,0,0,0,0,0,0,1,1,0
radA,1,1,1,1,1,1,1,1,1,1
rafR,1,1,1,1,1,1,1,1,1,1
ramA,1,1,1,1,1,1,1,1,1,1
ramB,1,1,1,1,1,1,1,1,1,1
rarA_1~~~rarA_2~~~rarA,1,1,1,2,1,1,1,1,1,1
rarD,1,1,1,1,1,1,1,1,1,1
ratA,1,1,1,1,1,1,1,1,1,1
rbfA,1,1,1,1,1,1,1,1,1,1
rbn,1,1,1,1,1,1,1,1,1,1
rbsA_1,1,1,1,1,1,1,1,1,1,1
rbsA_10,1,1,1,1,1,1,1,1,1,1
rbsA_11,1,1,1,1,1,1,1,1,1,1
rbsA_13,1,1,1,1,1,1,1,1,1,1
rbsA_14,1,1,1,1,1,1,1,1,1,1
rbsA_1~~~btuD_6,1,1,2,2,2,2,2,2,2,2
rbsA_2,1,1,1,1,1,1,1,1,1,1
rbsA_5,1,1,1,1,1,1,1,1,1,1
rbsA_6~~~rbsA_5~~~rbsA_4,1,1,2,1,2,2,1,1,2,2
rbsA_7,1,1,1,1,1,1,1,1,1,1
rbsA_8,1,1,1,1,1,1,1,1,1,1
rbsA_9,1,1,1,1,1,1,1,1,1,1
rbsB_1,1,1,1,1,1,1,1,1,1,1
rbsB_1~~~rbsB_3,2,2,2,1,2,2,2,1,2,1
rbsB_2,1,1,1,1,1,1,1,1,1,1
rbsB_3,1,1,1,1,1,1,1,1,1,1
rbsB_3~~~purR_8~~~rbsC_5~~~purR_5,2,2,1,1,2,1,1,1,2,1
rbsB_4,1,1,1,1,1,1,1,1,1,1
rbsB_5,1,1,1,1,1,1,1,1,1,1
rbsB_6,1,1,1,1,1,1,1,1,1,1
rbsB_7,1,1,1,1,1,1,1,1,1,1
rbsC_1,1,1,1,1,1,1,1,1,1,1
rbsC_10,1,1,1,1,1,1,1,1,1,1
rbsC_11,1,1,1,1,1,1,1,1,1,1
rbsC_12,1,1,1,1,1,1,1,1,1,1
rbsC_13,1,1,1,1,1,1,1,1,1,1
rbsC_14,1,1,1,1,1,1,1,1,1,1
rbsC_14~~~rbsC_16,1,1,1,1,1,1,1,1,1,1
rbsC_15,1,1,1,1,1,1,1,1,1,1
rbsC_17,1,1,1,1,1,1,1,1,1,1
rbsC_18,1,1,1,1,1,1,1,1,1,1
rbsC_18~~~rbsC_24,1,1,1,1,2,2,2,1,1,1
rbsC_19,1,1,1,1,1,1,1,1,1,1
rbsC_2,1,1,1,1,1,1,1,1,1,1
rbsC_20,1,1,1,1,1,1,1,1,1,1
rbsC_21,1,1,1,1,1,1,1,1,1,1
rbsC_22,1,1,1,1,1,1,1,1,1,1
rbsC_23,1,1,1,1,1,1,1,1,1,1
rbsC_25,1,1,1,1,1,1,1,1,1,1
rbsC_4,1,1,1,1,1,1,1,1,1,1
rbsC_5,1,1,1,1,1,1,1,1,1,1
rbsC_6,1,1,1,1,1,1,1,1,1,1
rbsC_7,1,1,1,1,1,1,1,1,1,1
rbsC_8,1,1,1,1,1,1,1,1,1,1
rbsC_9,1,1,1,1,1,1,1,1,1,1
rbsK,1,1,1,1,1,1,1,1,1,1
rbsR_1,1,1,1,1,1,1,1,1,1,1
rbsR_1~~~ccpA_6~~~ccpA_1,1,1,1,1,1,1,1,1,1,1
