genome_id,species,strain,replicon,qseqid,scomment,sseqid,pident,length,bitscore
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,96.404,16269,26698
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,96.375,16276,26677
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.575,15508,26543
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.916,14283,26304
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.916,14283,26304
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.196,14546,26208
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.739,15169,26094
g35,medicae,SU277,plasmid pSU277_1,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,94.785,16511,25671
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,93.09,17555,25632
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,93.011,17556,25540
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,96.943,15178,25407
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.978,13633,25158
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,93.348,16385,24149
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.935,14162,23721
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.922,14163,23710
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.185,13130,23640
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.206,13101,23610
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.206,13101,23610
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.584,13343,23562
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,96.087,14439,23514
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.832,13103,23339
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.55,12665,23062
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.872,13300,22958
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.872,13300,22958
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,97.898,13273,22951
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,97.891,13274,22951
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.976,12790,22858
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.976,12790,22858
g35,medicae,WSM419,plasmid pSMED01,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED01, complete sequence",NC_009620.1,94.758,14575,22626
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.935,12247,22569
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.38,12423,22495
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.901,12129,22325
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.795,12286,21865
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.571,12319,21763
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.555,12319,21752
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.1,12110,21741
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.192,12006,21619
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.192,12006,21619
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,97.775,12537,21564
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.637,12526,21461
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.135,13794,20951
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.793,11916,20508
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.776,11917,20498
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.776,11917,20498
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.901,11127,20482
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.937,11114,20482
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.973,11059,20402
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.964,11006,20299
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.945,10980,20242
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.945,10980,20242
g35,meliloti,USDA1021,plasmid accessoryA,contig_4,"Sinorhizobium meliloti strain USDA1021 plasmid accessoryA, complete sequence",NZ_CP021803.1,99.656,11057,20203
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.751,11292,20064
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,95.416,12608,20055
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.912,11541,19965
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.855,11096,19780
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.341,10929,19776
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.115,10852,19501
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.088,10854,19486
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.962,10545,19448
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,91.194,14331,19414
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.17,12659,19261
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.211,10644,19171
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.211,10644,19171
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,95.355,11755,18674
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,96.021,11308,18353
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.901,10908,18253
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.846,10908,18220
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,91.617,13194,18198
g35,medicae,SU277,plasmid pSU277_2,contig_4,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,98.173,10128,17653
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.868,9898,17653
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.868,9898,17653
g35,canadensis,T173,plasmid pT173b,contig_4,"Ensifer canadensis strain T173 plasmid pT173b, complete sequence",NZ_CP083372.1,98.154,10128,17642
g35,medicae,WSM1115,plasmid pWSM1115_2,contig_4,"Sinorhizobium medicae WSM1115 plasmid pWSM1115_2, complete sequence",NZ_CP088111.1,98.154,10128,17642
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.596,9665,17625
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.69,9925,17588
g35,medicae,WSM419,plasmid pSMED02,contig_4,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,98.248,9991,17455
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,97.675,10150,17402
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,97.675,10150,17402
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.829,9996,17226
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.584,9376,17093
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.923,9075,16720
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.247,9880,16713
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.107,9564,16624
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,94.093,10953,16598
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,94.066,10953,16582
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,95.201,10419,16439
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,96.927,9761,16327
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,95.478,10239,16316
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,95.44,10242,16295
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.289,9480,16063
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.289,9480,16063
g35,medicae,SU277,plasmid pSU277_1,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,90.685,12066,16037
g35,medicae,WSM419,plasmid pSMED01,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED01, complete sequence",NC_009620.1,90.66,12066,16020
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.453,9346,15922
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.116,8826,15861
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.191,9292,15686
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.965,8488,15657
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.965,8488,15657
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,95.649,9746,15644
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,97.135,9284,15642
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,97.135,9284,15642
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.149,8967,15623
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.858,9325,15562
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.858,9325,15562
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.813,9967,15531
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,97.736,8967,15418
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.736,8967,15418
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.732,8675,15398
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.732,8675,15398
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.825,8508,15117
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.222,8351,15053
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.21,8351,15047
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.135,8321,14949
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,97.185,8739,14737
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.979,8738,14630
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.836,7917,14549
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.836,7917,14549
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,96.558,8717,14417
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.948,7731,14253
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.935,7731,14248
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.233,7823,14113
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.565,7872,13906
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.552,7872,13900
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.537,7861,13873
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.155,7857,13694
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,90.542,10330,13618
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.292,7484,13518
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,95.516,8385,13398
g35,medicae,WSM419,plasmid pSMED01,contig_1,"Sinorhizobium medicae WSM419 plasmid pSMED01, complete sequence",NC_009620.1,90.218,10284,13383
g35,medicae,SU277,plasmid pSU277_1,contig_1,"Sinorhizobium medicae strain SU277 plasmid pSU277_1, complete sequence",NZ_CP104148.1,90.169,10284,13356
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,92.646,9138,13095
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,92.646,9138,13095
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,95.529,8142,13014
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,97.99,7365,12776
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.607,8158,12597
