gene,genome_id1,genome_id2,dxy
melD_5,g13,g17,1
melD_5,g13,g19,0
melD_5,g16,g4,0
melD_5,g16,g5,0
melD_5,g16,g6,0
melD_5,g16,g8,0
melD_5,g16,g9,0
melD_5,g16,g17,0
melD_5,g16,g19,1
melD_5,g17,g4,0
melD_5,g17,g5,0
melD_5,g17,g6,0
melD_5,g17,g8,0
melD_5,g17,g9,0
melD_5,g17,g19,1
melD_5,g19,g4,1
melD_5,g19,g5,1
melD_5,g19,g6,1
melD_5,g19,g8,1
melD_5,g19,g9,1
melD_7,g4,g5,0
melD_7,g4,g6,1
melD_7,g4,g8,0
melD_7,g4,g9,0
melD_7,g5,g6,1
melD_7,g5,g8,0
melD_7,g5,g9,0
melD_7,g6,g8,1
melD_7,g6,g9,1
melD_7,g8,g9,0
melD_7,g11,g4,0
melD_7,g11,g5,0
melD_7,g11,g6,1
melD_7,g11,g8,0
melD_7,g11,g9,0
melD_7,g11,g13,0
melD_7,g11,g16,0
melD_7,g11,g17,0
melD_7,g11,g19,0
melD_7,g13,g4,0
melD_7,g13,g5,0
melD_7,g13,g6,1
melD_7,g13,g8,0
melD_7,g13,g9,0
melD_7,g13,g16,0
melD_7,g13,g17,0
melD_7,g13,g19,0
melD_7,g16,g4,0
melD_7,g16,g5,0
melD_7,g16,g6,1
melD_7,g16,g8,0
melD_7,g16,g9,0
melD_7,g16,g17,0
melD_7,g16,g19,0
melD_7,g17,g4,0
melD_7,g17,g5,0
melD_7,g17,g6,1
melD_7,g17,g8,0
melD_7,g17,g9,0
melD_7,g17,g19,0
melD_7,g19,g4,0
melD_7,g19,g5,0
melD_7,g19,g6,1
melD_7,g19,g8,0
melD_7,g19,g9,0
melR_1,g4,g5,0
melR_1,g4,g6,12
melR_1,g4,g8,1
melR_1,g4,g9,0
melR_1,g5,g6,12
melR_1,g5,g8,1
melR_1,g5,g9,0
melR_1,g6,g8,13
melR_1,g6,g9,12
melR_1,g8,g9,1
melR_1,g11,g4,2
melR_1,g11,g5,2
melR_1,g11,g6,12
melR_1,g11,g8,3
melR_1,g11,g9,2
melR_1,g11,g13,0
melR_1,g11,g16,1
melR_1,g11,g17,1
melR_1,g11,g19,1
melR_1,g13,g4,2
melR_1,g13,g5,2
melR_1,g13,g6,12
melR_1,g13,g8,3
melR_1,g13,g9,2
melR_1,g13,g16,1
melR_1,g13,g17,1
melR_1,g13,g19,1
melR_1,g16,g4,1
melR_1,g16,g5,1
melR_1,g16,g6,11
melR_1,g16,g8,2
melR_1,g16,g9,1
melR_1,g16,g17,0
melR_1,g16,g19,0
melR_1,g17,g4,1
melR_1,g17,g5,1
melR_1,g17,g6,11
melR_1,g17,g8,2
melR_1,g17,g9,1
melR_1,g17,g19,0
melR_1,g19,g4,1
melR_1,g19,g5,1
melR_1,g19,g6,11
melR_1,g19,g8,2
melR_1,g19,g9,1
melR_2,g4,g5,0
melR_2,g4,g6,1
melR_2,g4,g8,0
melR_2,g4,g9,0
melR_2,g5,g6,1
melR_2,g5,g8,0
melR_2,g5,g9,0
melR_2,g6,g8,1
melR_2,g6,g9,1
melR_2,g8,g9,0
melR_2,g11,g4,0
melR_2,g11,g5,0
melR_2,g11,g6,1
melR_2,g11,g8,0
melR_2,g11,g9,0
melR_2,g11,g13,0
melR_2,g11,g16,0
melR_2,g11,g17,0
melR_2,g11,g19,2
melR_2,g13,g4,0
melR_2,g13,g5,0
melR_2,g13,g6,1
melR_2,g13,g8,0
melR_2,g13,g9,0
melR_2,g13,g16,0
melR_2,g13,g17,0
melR_2,g13,g19,2
melR_2,g16,g4,0
melR_2,g16,g5,0
melR_2,g16,g6,1
melR_2,g16,g8,0
melR_2,g16,g9,0
melR_2,g16,g17,0
melR_2,g16,g19,2
melR_2,g17,g4,0
melR_2,g17,g5,0
melR_2,g17,g6,1
melR_2,g17,g8,0
melR_2,g17,g9,0
melR_2,g17,g19,2
melR_2,g19,g4,2
melR_2,g19,g5,2
melR_2,g19,g6,3
melR_2,g19,g8,2
melR_2,g19,g9,2
menE_2,g4,g5,0
menE_2,g4,g6,1
menE_2,g4,g8,0
menE_2,g4,g9,3
menE_2,g5,g6,1
menE_2,g5,g8,0
menE_2,g5,g9,3
menE_2,g6,g8,1
menE_2,g6,g9,4
menE_2,g8,g9,3
menE_2,g11,g4,5
menE_2,g11,g5,5
menE_2,g11,g6,6
menE_2,g11,g8,5
menE_2,g11,g9,8
menE_2,g11,g13,0
menE_2,g11,g16,5
menE_2,g11,g17,5
menE_2,g11,g19,3
menE_2,g13,g4,5
menE_2,g13,g5,5
menE_2,g13,g6,6
menE_2,g13,g8,5
menE_2,g13,g9,8
menE_2,g13,g16,5
menE_2,g13,g17,5
menE_2,g13,g19,3
menE_2,g16,g4,0
menE_2,g16,g5,0
menE_2,g16,g6,1
menE_2,g16,g8,0
menE_2,g16,g9,3
menE_2,g16,g17,0
menE_2,g16,g19,8
menE_2,g17,g4,0
menE_2,g17,g5,0
menE_2,g17,g6,1
menE_2,g17,g8,0
menE_2,g17,g9,3
menE_2,g17,g19,8
menE_2,g19,g4,8
menE_2,g19,g5,8
menE_2,g19,g6,9
menE_2,g19,g8,8
menE_2,g19,g9,11
menF_2,g4,g5,0
menF_2,g4,g6,1
menF_2,g4,g8,0
menF_2,g4,g9,0
menF_2,g5,g6,1
menF_2,g5,g8,0
menF_2,g5,g9,0
menF_2,g6,g8,1
menF_2,g6,g9,1
menF_2,g8,g9,0
menF_2,g11,g4,1
menF_2,g11,g5,1
menF_2,g11,g6,2
menF_2,g11,g8,1
menF_2,g11,g9,1
menF_2,g11,g13,0
menF_2,g11,g16,1
menF_2,g11,g17,1
menF_2,g11,g19,0
menF_2,g13,g4,1
menF_2,g13,g5,1
menF_2,g13,g6,2
menF_2,g13,g8,1
menF_2,g13,g9,1
menF_2,g13,g16,1
menF_2,g13,g17,1
menF_2,g13,g19,0
menF_2,g16,g4,0
menF_2,g16,g5,0
menF_2,g16,g6,1
menF_2,g16,g8,0
menF_2,g16,g9,0
menF_2,g16,g17,0
menF_2,g16,g19,1
menF_2,g17,g4,0
menF_2,g17,g5,0
menF_2,g17,g6,1
menF_2,g17,g8,0
menF_2,g17,g9,0
menF_2,g17,g19,1
menF_2,g19,g4,1
menF_2,g19,g5,1
menF_2,g19,g6,2
menF_2,g19,g8,1
menF_2,g19,g9,1
metF,g4,g5,0
metF,g4,g6,0
metF,g4,g8,0
metF,g4,g9,0
metF,g5,g6,0
metF,g5,g8,0
metF,g5,g9,0
metF,g6,g8,0
metF,g6,g9,0
metF,g8,g9,0
metF,g11,g4,1
metF,g11,g5,1
metF,g11,g6,1
metF,g11,g8,1
metF,g11,g9,1
metF,g11,g13,0
metF,g11,g16,1
metF,g11,g17,1
metF,g11,g19,0
metF,g13,g4,1
metF,g13,g5,1
metF,g13,g6,1
metF,g13,g8,1
metF,g13,g9,1
metF,g13,g16,1
metF,g13,g17,1
metF,g13,g19,0
metF,g16,g4,0
metF,g16,g5,0
metF,g16,g6,0
metF,g16,g8,0
metF,g16,g9,0
metF,g16,g17,0
metF,g16,g19,1
metF,g17,g4,0
metF,g17,g5,0
metF,g17,g6,0
metF,g17,g8,0
metF,g17,g9,0
metF,g17,g19,1
metF,g19,g4,1
metF,g19,g5,1
metF,g19,g6,1
metF,g19,g8,1
metF,g19,g9,1
metG,g4,g5,0
metG,g4,g6,0
metG,g4,g8,0
metG,g4,g9,0
metG,g5,g6,0
metG,g5,g8,0
metG,g5,g9,0
metG,g6,g8,0
metG,g6,g9,0
metG,g8,g9,0
metG,g11,g4,1
metG,g11,g5,1
metG,g11,g6,1
metG,g11,g8,1
metG,g11,g9,1
metG,g11,g13,0
metG,g11,g16,1
metG,g11,g17,1
metG,g11,g19,1
metG,g13,g4,1
metG,g13,g5,1
metG,g13,g6,1
metG,g13,g8,1
metG,g13,g9,1
metG,g13,g16,1
metG,g13,g17,1
metG,g13,g19,1
metG,g16,g4,0
metG,g16,g5,0
metG,g16,g6,0
metG,g16,g8,0
metG,g16,g9,0
metG,g16,g17,0
metG,g16,g19,0
metG,g17,g4,0
metG,g17,g5,0
metG,g17,g6,0
metG,g17,g8,0
metG,g17,g9,0
metG,g17,g19,0
metG,g19,g4,0
metG,g19,g5,0
metG,g19,g6,0
metG,g19,g8,0
metG,g19,g9,0
metK,g4,g5,0
metK,g4,g6,2
metK,g4,g8,0
metK,g4,g9,1
metK,g5,g6,2
metK,g5,g8,0
metK,g5,g9,1
metK,g6,g8,2
metK,g6,g9,3
metK,g8,g9,1
metK,g11,g4,3
metK,g11,g5,3
metK,g11,g6,3
metK,g11,g8,3
metK,g11,g9,4
metK,g11,g13,1
metK,g11,g16,3
metK,g11,g17,4
metK,g11,g19,0
metK,g13,g4,4
metK,g13,g5,4
metK,g13,g6,4
metK,g13,g8,4
metK,g13,g9,3
metK,g13,g16,4
metK,g13,g17,3
metK,g13,g19,1
metK,g16,g4,0
metK,g16,g5,0
metK,g16,g6,2
metK,g16,g8,0
metK,g16,g9,1
metK,g16,g17,1
metK,g16,g19,3
metK,g17,g4,1
metK,g17,g5,1
metK,g17,g6,3
metK,g17,g8,1
metK,g17,g9,0
metK,g17,g19,4
metK,g19,g4,3
metK,g19,g5,3
metK,g19,g6,3
metK,g19,g8,3
metK,g19,g9,4
metN,g4,g5,0
metN,g4,g6,0
metN,g4,g8,0
metN,g4,g9,0
metN,g5,g6,0
metN,g5,g8,0
metN,g5,g9,0
metN,g6,g8,0
metN,g6,g9,0
metN,g8,g9,0
metN,g11,g4,1
metN,g11,g5,1
metN,g11,g6,1
metN,g11,g8,1
metN,g11,g9,1
metN,g11,g13,0
metN,g11,g16,1
metN,g11,g17,1
metN,g11,g19,0
metN,g13,g4,1
metN,g13,g5,1
metN,g13,g6,1
metN,g13,g8,1
metN,g13,g9,1
metN,g13,g16,1
metN,g13,g17,1
metN,g13,g19,0
metN,g16,g4,0
metN,g16,g5,0
metN,g16,g6,0
metN,g16,g8,0
metN,g16,g9,0
metN,g16,g17,0
metN,g16,g19,1
metN,g17,g4,0
metN,g17,g5,0
metN,g17,g6,0
metN,g17,g8,0
metN,g17,g9,0
metN,g17,g19,1
metN,g19,g4,1
metN,g19,g5,1
metN,g19,g6,1
metN,g19,g8,1
metN,g19,g9,1
metQ,g4,g5,0
metQ,g4,g6,0
metQ,g4,g8,0
metQ,g4,g9,0
metQ,g5,g6,0
metQ,g5,g8,0
metQ,g5,g9,0
metQ,g6,g8,0
metQ,g6,g9,0
metQ,g8,g9,0
metQ,g11,g4,2
metQ,g11,g5,2
metQ,g11,g6,2
metQ,g11,g8,2
metQ,g11,g9,2
metQ,g11,g13,0
metQ,g11,g16,2
metQ,g11,g17,2
metQ,g11,g19,0
metQ,g13,g4,2
metQ,g13,g5,2
metQ,g13,g6,2
metQ,g13,g8,2
metQ,g13,g9,2
metQ,g13,g16,2
metQ,g13,g17,2
metQ,g13,g19,0
metQ,g16,g4,0
metQ,g16,g5,0
metQ,g16,g6,0
metQ,g16,g8,0
metQ,g16,g9,0
metQ,g16,g17,0
metQ,g16,g19,2
metQ,g17,g4,0
metQ,g17,g5,0
metQ,g17,g6,0
metQ,g17,g8,0
metQ,g17,g9,0
metQ,g17,g19,2
metQ,g19,g4,2
metQ,g19,g5,2
metQ,g19,g6,2
metQ,g19,g8,2
metQ,g19,g9,2
metZ_2,g4,g5,0
metZ_2,g4,g6,0
metZ_2,g4,g8,0
metZ_2,g4,g9,0
metZ_2,g5,g6,0
metZ_2,g5,g8,0
metZ_2,g5,g9,0
metZ_2,g6,g8,0
metZ_2,g6,g9,0
metZ_2,g8,g9,0
metZ_2,g11,g4,1
metZ_2,g11,g5,1
metZ_2,g11,g6,1
metZ_2,g11,g8,1
metZ_2,g11,g9,1
metZ_2,g11,g13,0
metZ_2,g11,g16,3
metZ_2,g11,g17,3
metZ_2,g11,g19,0
metZ_2,g13,g4,1
metZ_2,g13,g5,1
metZ_2,g13,g6,1
metZ_2,g13,g8,1
metZ_2,g13,g9,1
metZ_2,g13,g16,3
metZ_2,g13,g17,3
metZ_2,g13,g19,0
metZ_2,g16,g4,2
metZ_2,g16,g5,2
metZ_2,g16,g6,2
metZ_2,g16,g8,2
metZ_2,g16,g9,2
metZ_2,g16,g17,0
metZ_2,g16,g19,3
metZ_2,g17,g4,2
metZ_2,g17,g5,2
metZ_2,g17,g6,2
metZ_2,g17,g8,2
metZ_2,g17,g9,2
metZ_2,g17,g19,3
metZ_2,g19,g4,1
metZ_2,g19,g5,1
metZ_2,g19,g6,1
metZ_2,g19,g8,1
metZ_2,g19,g9,1
mglA_1,g4,g5,0
mglA_1,g4,g6,25
mglA_1,g4,g8,0
mglA_1,g4,g9,1
mglA_1,g5,g6,25
mglA_1,g5,g8,0
mglA_1,g5,g9,1
mglA_1,g6,g8,25
mglA_1,g6,g9,26
mglA_1,g8,g9,1
mglA_1,g11,g4,0
mglA_1,g11,g5,0
mglA_1,g11,g6,25
mglA_1,g11,g8,0
mglA_1,g11,g9,1
mglA_1,g11,g13,0
mglA_1,g11,g16,0
mglA_1,g11,g17,0
mglA_1,g11,g19,3
mglA_1,g13,g4,0
mglA_1,g13,g5,0
mglA_1,g13,g6,25
mglA_1,g13,g8,0
mglA_1,g13,g9,1
mglA_1,g13,g16,0
mglA_1,g13,g17,0
mglA_1,g13,g19,3
mglA_1,g16,g4,0
mglA_1,g16,g5,0
mglA_1,g16,g6,25
mglA_1,g16,g8,0
mglA_1,g16,g9,1
mglA_1,g16,g17,0
mglA_1,g16,g19,3
mglA_1,g17,g4,0
mglA_1,g17,g5,0
mglA_1,g17,g6,25
mglA_1,g17,g8,0
mglA_1,g17,g9,1
mglA_1,g17,g19,3
mglA_1,g19,g4,3
mglA_1,g19,g5,3
mglA_1,g19,g6,24
mglA_1,g19,g8,3
mglA_1,g19,g9,4
mglA_2,g4,g5,0
mglA_2,g4,g6,26
mglA_2,g4,g8,0
mglA_2,g4,g9,0
mglA_2,g5,g6,26
mglA_2,g5,g8,0
mglA_2,g5,g9,0
mglA_2,g6,g8,26
mglA_2,g6,g9,26
mglA_2,g8,g9,0
mglA_2,g11,g4,1
mglA_2,g11,g5,1
mglA_2,g11,g6,27
mglA_2,g11,g8,1
mglA_2,g11,g9,1
mglA_2,g11,g13,0
mglA_2,g11,g16,1
mglA_2,g11,g17,1
mglA_2,g11,g19,2
mglA_2,g13,g4,1
mglA_2,g13,g5,1
mglA_2,g13,g6,27
mglA_2,g13,g8,1
mglA_2,g13,g9,1
mglA_2,g13,g16,1
mglA_2,g13,g17,1
mglA_2,g13,g19,2
mglA_2,g16,g4,0
mglA_2,g16,g5,0
mglA_2,g16,g6,26
mglA_2,g16,g8,0
mglA_2,g16,g9,0
mglA_2,g16,g17,0
mglA_2,g16,g19,1
mglA_2,g17,g4,0
mglA_2,g17,g5,0
mglA_2,g17,g6,26
mglA_2,g17,g8,0
mglA_2,g17,g9,0
mglA_2,g17,g19,1
mglA_2,g19,g4,1
mglA_2,g19,g5,1
mglA_2,g19,g6,25
mglA_2,g19,g8,1
mglA_2,g19,g9,1
mglA_3~~~mglA_8~~~rbsA_3,g4,g5,1
mglA_3~~~mglA_8~~~rbsA_3,g4,g6,21
mglA_3~~~mglA_8~~~rbsA_3,g4,g8,1
mglA_3~~~mglA_8~~~rbsA_3,g4,g9,1
mglA_3~~~mglA_8~~~rbsA_3,g5,g6,20
mglA_3~~~mglA_8~~~rbsA_3,g5,g8,0
mglA_3~~~mglA_8~~~rbsA_3,g5,g9,0
mglA_3~~~mglA_8~~~rbsA_3,g6,g8,20
mglA_3~~~mglA_8~~~rbsA_3,g6,g9,20
mglA_3~~~mglA_8~~~rbsA_3,g8,g9,0
mglA_3~~~mglA_8~~~rbsA_3,g11,g4,1
mglA_3~~~mglA_8~~~rbsA_3,g11,g5,0
mglA_3~~~mglA_8~~~rbsA_3,g11,g6,20
mglA_3~~~mglA_8~~~rbsA_3,g11,g8,0
mglA_3~~~mglA_8~~~rbsA_3,g11,g9,0
mglA_3~~~mglA_8~~~rbsA_3,g11,g13,0
mglA_3~~~mglA_8~~~rbsA_3,g11,g16,0
mglA_3~~~mglA_8~~~rbsA_3,g11,g17,1
mglA_3~~~mglA_8~~~rbsA_3,g11,g19,22
mglA_3~~~mglA_8~~~rbsA_3,g13,g4,1
mglA_3~~~mglA_8~~~rbsA_3,g13,g5,0
mglA_3~~~mglA_8~~~rbsA_3,g13,g6,20
mglA_3~~~mglA_8~~~rbsA_3,g13,g8,0
mglA_3~~~mglA_8~~~rbsA_3,g13,g9,0
mglA_3~~~mglA_8~~~rbsA_3,g13,g16,0
mglA_3~~~mglA_8~~~rbsA_3,g13,g17,1
mglA_3~~~mglA_8~~~rbsA_3,g13,g19,22
mglA_3~~~mglA_8~~~rbsA_3,g16,g4,1
mglA_3~~~mglA_8~~~rbsA_3,g16,g5,0
mglA_3~~~mglA_8~~~rbsA_3,g16,g6,20
mglA_3~~~mglA_8~~~rbsA_3,g16,g8,0
mglA_3~~~mglA_8~~~rbsA_3,g16,g9,0
mglA_3~~~mglA_8~~~rbsA_3,g16,g17,1
mglA_3~~~mglA_8~~~rbsA_3,g16,g19,22
mglA_3~~~mglA_8~~~rbsA_3,g17,g4,0
mglA_3~~~mglA_8~~~rbsA_3,g17,g5,1
mglA_3~~~mglA_8~~~rbsA_3,g17,g6,21
mglA_3~~~mglA_8~~~rbsA_3,g17,g8,1
mglA_3~~~mglA_8~~~rbsA_3,g17,g9,1
mglA_3~~~mglA_8~~~rbsA_3,g17,g19,21
mglA_3~~~mglA_8~~~rbsA_3,g19,g4,21
mglA_3~~~mglA_8~~~rbsA_3,g19,g5,22
mglA_3~~~mglA_8~~~rbsA_3,g19,g6,20
mglA_3~~~mglA_8~~~rbsA_3,g19,g8,22
mglA_3~~~mglA_8~~~rbsA_3,g19,g9,22
mglA_4,g4,g5,0
mglA_4,g4,g6,5
mglA_4,g4,g8,0
mglA_4,g4,g9,0
mglA_4,g5,g6,5
mglA_4,g5,g8,0
mglA_4,g5,g9,0
mglA_4,g6,g8,5
mglA_4,g6,g9,5
mglA_4,g8,g9,0
mglA_4,g11,g4,0
mglA_4,g11,g5,0
mglA_4,g11,g6,5
mglA_4,g11,g8,0
mglA_4,g11,g9,0
mglA_4,g11,g13,0
mglA_4,g11,g16,0
mglA_4,g11,g17,0
mglA_4,g11,g19,0
mglA_4,g13,g4,0
mglA_4,g13,g5,0
mglA_4,g13,g6,5
mglA_4,g13,g8,0
mglA_4,g13,g9,0
mglA_4,g13,g16,0
mglA_4,g13,g17,0
mglA_4,g13,g19,0
mglA_4,g16,g4,0
mglA_4,g16,g5,0
mglA_4,g16,g6,5
mglA_4,g16,g8,0
mglA_4,g16,g9,0
mglA_4,g16,g17,0
mglA_4,g16,g19,0
mglA_4,g17,g4,0
mglA_4,g17,g5,0
mglA_4,g17,g6,5
mglA_4,g17,g8,0
mglA_4,g17,g9,0
mglA_4,g17,g19,0
mglA_4,g19,g4,0
mglA_4,g19,g5,0
mglA_4,g19,g6,5
mglA_4,g19,g8,0
mglA_4,g19,g9,0
mglA_6~~~mglA_5,g4,g5,0
mglA_6~~~mglA_5,g4,g6,2
mglA_6~~~mglA_5,g4,g8,0
mglA_6~~~mglA_5,g4,g9,1
mglA_6~~~mglA_5,g5,g6,2
mglA_6~~~mglA_5,g5,g8,0
mglA_6~~~mglA_5,g5,g9,1
mglA_6~~~mglA_5,g6,g8,2
mglA_6~~~mglA_5,g6,g9,1
mglA_6~~~mglA_5,g8,g9,1
mglA_6~~~mglA_5,g11,g4,2
mglA_6~~~mglA_5,g11,g5,2
mglA_6~~~mglA_5,g11,g6,0
mglA_6~~~mglA_5,g11,g8,2
mglA_6~~~mglA_5,g11,g9,1
mglA_6~~~mglA_5,g11,g13,0
mglA_6~~~mglA_5,g11,g16,22
mglA_6~~~mglA_5,g11,g17,22
mglA_6~~~mglA_5,g11,g19,10
mglA_6~~~mglA_5,g13,g4,2
mglA_6~~~mglA_5,g13,g5,2
mglA_6~~~mglA_5,g13,g6,0
mglA_6~~~mglA_5,g13,g8,2
mglA_6~~~mglA_5,g13,g9,1
mglA_6~~~mglA_5,g13,g16,22
mglA_6~~~mglA_5,g13,g17,22
mglA_6~~~mglA_5,g13,g19,10
mglA_6~~~mglA_5,g16,g4,22
mglA_6~~~mglA_5,g16,g5,22
mglA_6~~~mglA_5,g16,g6,22
mglA_6~~~mglA_5,g16,g8,22
mglA_6~~~mglA_5,g16,g9,21
mglA_6~~~mglA_5,g16,g17,0
mglA_6~~~mglA_5,g16,g19,16
mglA_6~~~mglA_5,g17,g4,22
mglA_6~~~mglA_5,g17,g5,22
mglA_6~~~mglA_5,g17,g6,22
mglA_6~~~mglA_5,g17,g8,22
mglA_6~~~mglA_5,g17,g9,21
mglA_6~~~mglA_5,g17,g19,16
mglA_6~~~mglA_5,g19,g4,12
mglA_6~~~mglA_5,g19,g5,12
mglA_6~~~mglA_5,g19,g6,10
mglA_6~~~mglA_5,g19,g8,12
mglA_6~~~mglA_5,g19,g9,11
mglA_8,g4,g5,0
mglA_8,g4,g6,0
mglA_8,g4,g8,0
mglA_8,g4,g9,0
mglA_8,g5,g6,0
mglA_8,g5,g8,0
mglA_8,g5,g9,0
mglA_8,g6,g8,0
mglA_8,g6,g9,0
mglA_8,g8,g9,0
mglA_8,g11,g4,3
mglA_8,g11,g5,3
mglA_8,g11,g6,3
mglA_8,g11,g8,3
mglA_8,g11,g9,3
mglA_8,g11,g13,0
mglA_8,g11,g16,3
mglA_8,g11,g17,3
mglA_8,g11,g19,0
mglA_8,g13,g4,3
mglA_8,g13,g5,3
mglA_8,g13,g6,3
mglA_8,g13,g8,3
mglA_8,g13,g9,3
mglA_8,g13,g16,3
mglA_8,g13,g17,3
mglA_8,g13,g19,0
mglA_8,g16,g4,0
mglA_8,g16,g5,0
mglA_8,g16,g6,0
mglA_8,g16,g8,0
mglA_8,g16,g9,0
mglA_8,g16,g17,0
mglA_8,g16,g19,3
mglA_8,g17,g4,0
mglA_8,g17,g5,0
mglA_8,g17,g6,0
mglA_8,g17,g8,0
mglA_8,g17,g9,0
mglA_8,g17,g19,3
mglA_8,g19,g4,3
mglA_8,g19,g5,3
mglA_8,g19,g6,3
mglA_8,g19,g8,3
mglA_8,g19,g9,3
mgsA,g4,g5,1
mgsA,g4,g6,1
mgsA,g4,g8,0
mgsA,g4,g9,1
mgsA,g5,g6,0
mgsA,g5,g8,1
mgsA,g5,g9,0
mgsA,g6,g8,1
mgsA,g6,g9,0
mgsA,g8,g9,1
mgsA,g11,g4,1
mgsA,g11,g5,0
mgsA,g11,g6,0
mgsA,g11,g8,1
mgsA,g11,g9,0
mgsA,g11,g13,1
mgsA,g11,g16,0
mgsA,g11,g17,0
mgsA,g11,g19,0
mgsA,g13,g4,0
mgsA,g13,g5,1
mgsA,g13,g6,1
mgsA,g13,g8,0
mgsA,g13,g9,1
mgsA,g13,g16,1
mgsA,g13,g17,1
mgsA,g13,g19,1
mgsA,g16,g4,1
mgsA,g16,g5,0
mgsA,g16,g6,0
mgsA,g16,g8,1
mgsA,g16,g9,0
mgsA,g16,g17,0
mgsA,g16,g19,0
mgsA,g17,g4,1
mgsA,g17,g5,0
mgsA,g17,g6,0
mgsA,g17,g8,1
mgsA,g17,g9,0
mgsA,g17,g19,0
mgsA,g19,g4,1
mgsA,g19,g5,0
mgsA,g19,g6,0
mgsA,g19,g8,1
mgsA,g19,g9,0
mhpC,g4,g5,0
mhpC,g4,g6,3
mhpC,g4,g8,0
mhpC,g4,g9,0
mhpC,g5,g6,3
mhpC,g5,g8,0
mhpC,g5,g9,0
mhpC,g6,g8,3
mhpC,g6,g9,3
mhpC,g8,g9,0
mhpC,g11,g4,0
mhpC,g11,g5,0
mhpC,g11,g6,3
mhpC,g11,g8,0
mhpC,g11,g9,0
mhpC,g11,g13,0
mhpC,g11,g16,1
mhpC,g11,g17,0
mhpC,g11,g19,15
mhpC,g13,g4,0
mhpC,g13,g5,0
mhpC,g13,g6,3
mhpC,g13,g8,0
mhpC,g13,g9,0
mhpC,g13,g16,1
mhpC,g13,g17,0
mhpC,g13,g19,15
mhpC,g16,g4,1
mhpC,g16,g5,1
mhpC,g16,g6,4
mhpC,g16,g8,1
mhpC,g16,g9,1
mhpC,g16,g17,1
mhpC,g16,g19,14
mhpC,g17,g4,0
mhpC,g17,g5,0
mhpC,g17,g6,3
mhpC,g17,g8,0
mhpC,g17,g9,0
mhpC,g17,g19,15
mhpC,g19,g4,15
mhpC,g19,g5,15
mhpC,g19,g6,16
mhpC,g19,g8,15
mhpC,g19,g9,15
mhqA,g4,g5,0
mhqA,g4,g6,0
mhqA,g4,g8,1
mhqA,g4,g9,0
mhqA,g5,g6,0
mhqA,g5,g8,1
mhqA,g5,g9,0
mhqA,g6,g8,1
mhqA,g6,g9,0
mhqA,g8,g9,1
mhqA,g11,g4,2
mhqA,g11,g5,2
mhqA,g11,g6,2
mhqA,g11,g8,3
mhqA,g11,g9,2
mhqA,g11,g13,2
mhqA,g11,g16,2
mhqA,g11,g17,2
mhqA,g11,g19,0
mhqA,g13,g4,4
mhqA,g13,g5,4
mhqA,g13,g6,4
mhqA,g13,g8,3
mhqA,g13,g9,4
mhqA,g13,g16,4
mhqA,g13,g17,4
mhqA,g13,g19,2
mhqA,g16,g4,0
mhqA,g16,g5,0
mhqA,g16,g6,0
mhqA,g16,g8,1
mhqA,g16,g9,0
mhqA,g16,g17,0
mhqA,g16,g19,2
mhqA,g17,g4,0
mhqA,g17,g5,0
mhqA,g17,g6,0
mhqA,g17,g8,1
mhqA,g17,g9,0
mhqA,g17,g19,2
mhqA,g19,g4,2
mhqA,g19,g5,2
mhqA,g19,g6,2
mhqA,g19,g8,3
mhqA,g19,g9,2
mhqD,g4,g5,0
mhqD,g4,g6,1
mhqD,g4,g8,4
mhqD,g4,g9,4
mhqD,g5,g6,1
mhqD,g5,g8,4
mhqD,g5,g9,4
mhqD,g6,g8,3
mhqD,g6,g9,3
mhqD,g8,g9,0
mhqD,g11,g4,0
mhqD,g11,g5,0
mhqD,g11,g6,1
mhqD,g11,g8,4
mhqD,g11,g9,4
mhqD,g11,g13,1
mhqD,g11,g16,0
mhqD,g11,g17,0
mhqD,g11,g19,1
mhqD,g13,g4,1
mhqD,g13,g5,1
mhqD,g13,g6,2
mhqD,g13,g8,5
mhqD,g13,g9,5
mhqD,g13,g16,1
mhqD,g13,g17,1
mhqD,g13,g19,2
mhqD,g16,g4,0
mhqD,g16,g5,0
mhqD,g16,g6,1
mhqD,g16,g8,4
mhqD,g16,g9,4
mhqD,g16,g17,0
mhqD,g16,g19,1
mhqD,g17,g4,0
mhqD,g17,g5,0
mhqD,g17,g6,1
mhqD,g17,g8,4
mhqD,g17,g9,4
mhqD,g17,g19,1
mhqD,g19,g4,1
mhqD,g19,g5,1
mhqD,g19,g6,2
mhqD,g19,g8,5
mhqD,g19,g9,5
mhqO_1,g4,g5,0
mhqO_1,g4,g6,3
mhqO_1,g4,g8,0
mhqO_1,g4,g9,0
mhqO_1,g5,g6,3
mhqO_1,g5,g8,0
mhqO_1,g5,g9,0
mhqO_1,g6,g8,3
mhqO_1,g6,g9,3
mhqO_1,g8,g9,0
mhqO_1,g11,g4,2
mhqO_1,g11,g5,2
mhqO_1,g11,g6,5
mhqO_1,g11,g8,2
mhqO_1,g11,g9,2
mhqO_1,g11,g13,0
mhqO_1,g11,g16,2
mhqO_1,g11,g17,2
mhqO_1,g11,g19,7
mhqO_1,g13,g4,2
mhqO_1,g13,g5,2
mhqO_1,g13,g6,5
mhqO_1,g13,g8,2
mhqO_1,g13,g9,2
mhqO_1,g13,g16,2
mhqO_1,g13,g17,2
