gene,g21,g22,g23,g24,g25,g26,g27,g31,g32,g33,g34,g35,g36,g37,g39,g41,g43,g44,g45
minD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
minE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mlaF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mltC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mltF,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
mltF_1~~~mltF_2,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
mltF_2~~~mltF_3,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
mltG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmcO_1~~~mmcO_2,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
mmcO~~~mmcO_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmgB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmgC,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
mmpA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mmsB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mngR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnhC1~~~ndhB_1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1
mnhE1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnmA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnmC_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnmC_1~~~mnmC_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnmC_2~~~mnmC_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnmE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mnmG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mntB_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mntB_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mntH,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
moaA_1~~~moaA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moaB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moaC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moaE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mobA_2~~~mobA~~~mobA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
mobB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
modA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
modB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moeA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moeZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
motA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moxF_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moxF_2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
mprB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mprB_2~~~resE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mprF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mqnB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mqsA,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
mqsR,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
mraY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mraZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mrcA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mrcA_2~~~ftsI_2~~~mrcA_1~~~mrcA_3,1,1,1,1,1,1,1,3,3,1,2,2,1,1,1,3,1,1,3
mro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mrpA_2~~~mrpA~~~mrpA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
mrpC~~~mrpB,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1
mrpD_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mrpD_1~~~mrpD_2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1
mrpE,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2
mrpG_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mrpG_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msbA_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msbA_2~~~bmrA~~~msbA_1~~~msbA_3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
msbA_3~~~msbA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mscL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_10~~~mshA_8,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_10~~~mshA_9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_10~~~mshA_9~~~mshA_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_11~~~mshA_7,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_13~~~mshA_4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_15~~~mshA_6~~~mshA_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_19~~~mshA_6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mshA_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1
mshA_6~~~mshA_14~~~mshA_2~~~tdh_6,0,0,0,1,3,2,0,0,0,0,0,0,3,2,0,0,3,0,0
mshA_6~~~mshA_17~~~mshA_9~~~mshA_10~~~mshA_7,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1
mshA_6~~~pimA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
mshA_7,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
mshA_8,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshA_9~~~mshA_8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mshD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msiK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msmE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msmX_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msmX_1~~~msmX_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msmX_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrA2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrA3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrB_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrB_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrB_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrP_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msrP_2~~~msrP_1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
msrP_3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
msuE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtaB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgA_1~~~mtgA_4~~~yfhM,3,3,4,3,4,2,3,2,2,2,3,4,3,3,2,1,4,2,4
mtgA_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgA_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgA_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgB_1~~~mtgB_5,2,1,1,1,1,2,1,1,1,3,1,1,1,2,2,1,1,1,1
mtgB_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgB_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgB_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtgB_6~~~mtgB_1~~~mtgB_4~~~mtgB_2~~~mtgB_5,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1
mtlK_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtlK_2~~~mtlK_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mtnA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtnK,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtrA,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
mtrR,2,1,1,0,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1
murA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murG_2~~~murG_1~~~murC,3,1,3,1,1,2,1,3,3,1,2,2,1,1,1,3,1,1,2
murG~~~murG_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murJ,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
murQ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
murU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mutL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mutM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mutS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mutY~~~nth_1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
nadA_2~~~nadA_1~~~nadA,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
nadB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nadC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nadD~~~proA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
nadE_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nadE_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nadK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nadK_1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
nagAb,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
nagC_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagC_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagK,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1
nagK_2~~~nagC_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagL_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagL_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagR_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagR_2~~~nagR_3,0,2,1,1,0,0,0,1,1,0,1,1,0,2,0,1,1,0,1
nagR_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nagR_4,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
nagR_5,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
nagZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
naiP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanK_1~~~nagC_2,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1
nanR_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_1~~~lutR_9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_1~~~nanR_7,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanR_8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nanT_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nanT_2~~~nanT_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
napA_1~~~fdoG_2~~~fdoG_3~~~fdoG_1~~~napA_3,2,2,1,1,2,3,3,2,2,2,2,2,3,2,2,2,1,2,2
napA_1~~~napA_2~~~napA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1
napB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
napB_2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
napC_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
napC_2~~~napC_3~~~napC_1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
napD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
napF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
narL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
narT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nasA~~~nasA_1~~~nasA_2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
nasD_2~~~nasD_1~~~nasD,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2
ndhB_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhB_3~~~ndhB_2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
ndhB_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhB_4~~~nuoL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhC_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhC_1~~~ndhC_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhJ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhS_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndhS_2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
ndk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndmD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndvA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ndvB_1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
ndvB_1~~~ndvB_2~~~ndvB,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1
ndvB_3~~~ndvB_4~~~ndvB_1~~~ndvB_2,0,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,2,0,0
nemA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nemA_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nemA_3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
neo,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
neo_2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nepI_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nepI_2~~~nepI_1,3,3,1,2,2,2,1,3,3,2,1,3,2,1,2,1,1,2,3
nepI_3,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0
nepI_4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
neuA,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
nfdA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nfdA_1~~~nfdA_2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nfdA_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
nfuA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ngcG_7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nhaA_1~~~nhaA_3~~~nhaA_2~~~nhaA,0,2,2,1,2,2,2,3,3,2,2,2,2,1,0,2,1,0,2
nhaX,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
nhhA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nicA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nicB_2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nicB_2~~~nicB_3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nicB_2~~~nicB_3~~~nicB_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nicS_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nicS_1~~~nicS_2,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0
nicS_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nifA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nifB~~~moaA_2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
nifD_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nifD_2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2
nifH_2~~~nifH~~~nifH_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nifK_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nifK_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nikA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nikA_2~~~nikA_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nimR_1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
nimR~~~nimR_2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
nirK,2,1,2,0,0,0,2,2,1,1,1,2,0,1,1,2,1,2,1
nirQ,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
nit1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nnr,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nocT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
noc_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
noc_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
noc_3~~~noc_1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
noc_3~~~noc_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
noc_4,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
nodA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nodD2_1~~~nodD2_4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nodD2_2,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
nodD2_3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nodD2_3~~~nodD2_4~~~nodD2_5~~~nodD2_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nodD2_4~~~nodD2_5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
nodD2_5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
nodF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nodM_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nodM_1~~~nodM_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
norB,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
norC,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
norG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
norR~~~atoC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nosD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nosF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nosY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nosZ_2~~~nosZ~~~nosZ_1,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1
novN,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
novR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqo1_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqo2_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqo3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqo4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqo5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqo6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqrF_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nqrF_2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1
nrdR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nreC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nrsF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nrtA_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nrtA_2~~~nrtC~~~nrtA_1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nspC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nsrR_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nsrR_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ntaA_1~~~ntaA_2~~~ntaA,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
ntaA_2~~~ntaA_1,0,0,0,1,1,1,2,1,1,1,1,1,1,1,0,1,2,0,1
nthB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nth_2~~~nth,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ntrC_2~~~ntrC~~~norR_1~~~ntrC_1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
nudC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nudG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nudK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nudL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoF~~~nqo1_1~~~nuoF_1~~~nqo1_2,2,2,2,2,1,3,2,2,2,1,3,3,2,2,1,1,3,1,1
nuoH_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoH_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoJ_1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nuoJ_2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
