gradient,population,site,year,yday,dayl_s,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,ydate,ymonth,latitude_dec,longitude_dec,elevation_m
urbanization,suburban,gp,2022,282,40231.61,0,381.75,0,17.69,3.69,795.14,2022-10-09T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,283,40074.53,0,386.83,0,20.25,4.82,861.21,2022-10-10T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,284,39918.01,0,384.57,0,23.12,6.41,961.64,2022-10-11T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,285,39762.08,0,357.06,0,21.32,7.34,1025.35,2022-10-12T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,286,39606.78,12.71,201.23,0,20.95,11.93,1395.79,2022-10-13T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,287,39452.13,0,311.41,0,20.78,9.55,1191.07,2022-10-14T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,288,39298.18,0,364.72,0,22.7,6.46,965.17,2022-10-15T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,289,39144.96,0,313.03,0,19.91,8.23,1089.16,2022-10-16T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,290,38992.5,6.78,223.78,0,20.39,9.39,1178.09,2022-10-17T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,291,38840.85,0,242.85,0,13.46,5.61,910,2022-10-18T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,292,38690.03,0,298.64,0,12.9,2.51,731.34,2022-10-19T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,293,38540.11,0,321.51,0,15.63,3.34,776.09,2022-10-20T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,294,38391.1,0,349.16,0,18.4,2.89,751.58,2022-10-21T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,295,38243.05,0,352.09,0,20.43,3.47,783.23,2022-10-22T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,296,38096.01,9.41,204.97,0,17.27,6.99,1000.6,2022-10-23T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,297,37950.02,7.15,101.95,0,15.94,11.43,1349.91,2022-10-24T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,298,37805.11,0.98,170.58,0,20.26,14.31,1630.6,2022-10-25T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,299,37661.34,0,136.91,0,19.32,14.68,1669.97,2022-10-26T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,300,37518.75,0,228.6,0,17.82,9.74,1206.34,2022-10-27T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,301,37377.39,0,254.08,0,14.68,5.61,910,2022-10-28T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,302,37237.29,0,296.26,0,15.84,3.92,808.62,2022-10-29T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,303,37098.52,0,318.67,0,17.96,3.08,761.57,2022-10-30T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,304,36961.11,3.23,218.9,0,17.86,5.08,876.56,2022-10-31T00:00:00Z,10,39.9,-75.29,31.04
urbanization,suburban,gp,2022,305,36825.12,0.81,257.17,0,22.06,10.87,1301.08,2022-11-01T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,306,36690.59,0,254.41,0,21.21,9.94,1222.37,2022-11-02T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,307,36557.58,0,292.84,0,20.94,6.03,936.42,2022-11-03T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,308,36426.14,0,290.67,0,22.48,6.89,994.16,2022-11-04T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,309,36296.32,0,272.1,0,25.33,10.78,1292.84,2022-11-05T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,310,36168.17,0,170.04,0,24.42,16.72,1902.19,2022-11-06T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,311,36041.75,0,219.62,0,25.32,14.57,1657.91,2022-11-07T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,312,35917.11,0,224.74,0,17.11,6.99,1000.85,2022-11-08T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,313,35794.31,0,236.81,0,13.85,3.24,770.55,2022-11-09T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,314,35673.39,0,289.67,0,20.63,3.75,798.91,2022-11-10T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,315,35554.42,20.47,168.62,0,21.44,10.64,1281.2,2022-11-11T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,316,35437.44,0,166.28,0,21.28,13.78,1575.26,2022-11-12T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,317,35322.53,0,201.5,0,14.12,5.29,889.78,2022-11-13T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,318,35209.72,0,182.08,0,8.23,0.8,646.99,2022-11-14T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,319,35099.09,26.35,155.98,0,8.15,-0.65,582.23,2022-11-15T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,320,34990.67,0.51,202.33,0,10.89,2.21,716.22,2022-11-16T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,321,34884.54,0,148.44,0,7.11,1.19,665.52,2022-11-17T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,322,34780.75,0,193.77,0,7.08,-1.03,566.41,2022-11-18T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,323,34679.35,0,197.39,0,5.97,-2.29,516.23,2022-11-19T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,324,34580.4,0,144.61,0,2.57,-2.97,490.73,2022-11-20T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,325,34483.96,0,249.27,0,6.55,-5.14,416.74,2022-11-21T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,326,34390.08,0,268.84,0,12.12,-2.91,492.8,2022-11-22T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,327,34298.81,0,264.11,0,14.12,-1.23,558.35,2022-11-23T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,328,34210.21,0,254.86,0,13.86,-0.65,582.33,2022-11-24T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,329,34124.34,0.19,229.37,0,14.02,1.88,699.49,2022-11-25T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,330,34041.24,0,214.89,0,13.74,2.65,739.01,2022-11-26T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,331,33960.97,8.9,170.35,0,16.45,3.73,797.41,2022-11-27T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,332,33883.58,0,181.96,0,13.08,4.16,822.08,2022-11-28T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,333,33809.12,0,199.61,0,9.66,-0.18,602.92,2022-11-29T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,334,33737.63,12.72,166.11,0,13.65,1.63,686.86,2022-11-30T00:00:00Z,11,39.9,-75.29,31.04
urbanization,suburban,gp,2022,335,33669.17,0,162.59,0,6.79,-0.68,581.06,2022-12-01T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,336,33603.78,0,234.48,0,9.25,-3.93,456.68,2022-12-02T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,337,33541.5,10.96,165.61,0,14.46,2.18,714.45,2022-12-03T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,338,33482.38,0,169.66,0,6.95,-0.9,571.87,2022-12-04T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,339,33426.46,0,236.15,0,9.13,-4.32,443.63,2022-12-05T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,340,33373.77,19.63,178.04,0,13,-1.45,549.09,2022-12-06T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,341,33324.36,0,100.19,0,12.94,8.33,1096.69,2022-12-07T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,342,33278.26,0,118.3,0,12.34,6.92,996.13,2022-12-08T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,343,33235.5,0,171.79,0,8.06,-0.03,609.55,2022-12-09T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,344,33196.12,0,189.2,0,6.44,-2.53,507.12,2022-12-10T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,345,33160.14,2.85,78.38,0,5.33,0.95,654.19,2022-12-11T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,346,33127.58,0,137.61,0,5.64,-0.28,598.42,2022-12-12T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,347,33098.48,0,196.71,0,4.89,-4.45,439.22,2022-12-13T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,348,33072.86,0,192.05,0,4.84,-4.24,446.17,2022-12-14T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,349,33050.73,45.74,144.27,0,7.99,-1.31,554.83,2022-12-15T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,350,33032.11,1.39,123.72,0,8.06,2.7,741.33,2022-12-16T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,351,33017.02,0,129.56,0,6.9,1.29,670.42,2022-12-17T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,352,33005.47,0,111.62,0,4.33,-0.33,596.02,2022-12-18T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,353,32997.45,0,128,0,2.88,-2.46,509.62,2022-12-19T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,354,32993,0,180.23,0,4.79,-3.42,474.46,2022-12-20T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,355,32992.09,0,208.56,0,5.16,-5.07,419.16,2022-12-21T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,356,32994.74,21.29,183.27,0,12.84,-3.1,485.96,2022-12-22T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,357,33000.95,7.97,213.96,7.97,11.72,-7.95,335.8,2022-12-23T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,358,33010.7,0,181.37,7.97,-7.9,-14.69,195.59,2022-12-24T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,359,33023.99,0,224.48,7.97,-2.45,-11.59,251.8,2022-12-25T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,360,33040.82,0,227.58,7.97,-1.28,-10.6,272.71,2022-12-26T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,361,33061.17,0,226.62,7.97,3.08,-6.22,383.87,2022-12-27T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,362,33085.01,0,269.63,7.55,9.04,-5.01,421.02,2022-12-28T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,363,33112.35,0,273.34,6.51,11.76,-3.51,471.25,2022-12-29T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,364,33143.14,0,277.83,4.74,15.36,-1.78,535.93,2022-12-30T00:00:00Z,12,39.9,-75.29,31.04
urbanization,suburban,gp,2022,365,33177.38,7.59,161.96,1.02,12.37,2.85,749.48,2022-12-31T00:00:00Z,12,39.9,-75.29,31.04
urbanization,urban,bg,2022,1,33215.21,16.42,83.96,0,13.69,8.9,1139.8,2022-01-01T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,2,33256.27,0.64,202.69,0,16.56,6.41,961.84,2022-01-02T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,3,33300.69,10.42,95.52,0,2.6,-2.49,508.47,2022-01-03T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,4,33348.44,0,203.8,0,2.09,-7,361.47,2022-01-04T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,5,33399.48,0,231.22,0,7.05,-4.57,435.2,2022-01-05T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,6,33453.77,4.32,97.45,0,4.67,-0.51,588.49,2022-01-06T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,7,33511.28,0,130.03,0,0.86,-4.21,447.09,2022-01-07T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,8,33571.98,0,197.21,0,0.88,-7.49,347.95,2022-01-08T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,9,33635.8,5.16,170.05,0,5.44,-5.17,415.99,2022-01-09T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,10,33702.72,0,166.92,0,3.19,-3.5,471.83,2022-01-10T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,11,33772.69,0,148.93,0,-2.91,-8.6,319.23,2022-01-11T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,12,33845.65,0,258.82,0,5.64,-8.1,331.86,2022-01-12T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,13,33921.57,0,260.01,0,9.2,-4.89,424.82,2022-01-13T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,14,34000.4,0,240.38,0,8.07,-3.26,480.19,2022-01-14T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,15,34082.08,0,169.4,0,-4.17,-10.55,273.76,2022-01-15T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,16,34166.56,26.54,243.64,26.54,7.19,-12.63,231.56,2022-01-16T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,17,34253.79,16.97,214.83,26.23,6.64,-5.28,412.53,2022-01-17T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,18,34343.71,0,199.67,24.53,4.78,-1.94,529.55,2022-01-18T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,19,34436.28,7.35,228.27,23.48,10.33,-3.51,471.22,2022-01-19T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,20,34531.44,4.78,192.96,22.58,5.5,-3.85,459.32,2022-01-20T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,21,34629.13,0,190.5,22.58,-3.74,-9.76,291.48,2022-01-21T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,22,34729.3,0,298.02,22.58,-0.09,-11.65,250.54,2022-01-22T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,23,34831.9,0,308.24,22.58,3.28,-9.2,304.45,2022-01-23T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,24,34936.86,0,251.39,22.53,2.6,-5.87,394.14,2022-01-24T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,25,35044.12,0,284.94,21.6,6.63,-3.8,461.31,2022-01-25T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,26,35153.65,0,216.62,21.6,-0.91,-7.64,344.15,2022-01-26T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,27,35265.36,0,313.82,21.6,1.15,-10.71,270.2,2022-01-27T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,28,35379.22,10.34,165.31,21.36,1.36,-5.41,408.25,2022-01-28T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,29,35495.16,6.94,156.48,28.29,-2.87,-9.02,308.82,2022-01-29T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,30,35613.14,0,289.17,28.29,-3.07,-12.49,234.18,2022-01-30T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,31,35733.08,0,323.57,28.29,1.25,-10.57,273.16,2022-01-31T00:00:00Z,1,39.93,-75.21,20.25
urbanization,urban,bg,2022,32,35854.94,0,330.44,28.29,3.6,-8.76,315.25,2022-02-01T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,33,35978.66,3.25,253.9,31.54,7.3,-6.02,389.79,2022-02-02T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,34,36104.19,10.79,242.96,29.12,12.16,-0.24,599.97,2022-02-03T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,35,36231.48,14.17,237.29,26.2,12.68,0.96,654.6,2022-02-04T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,36,36360.46,0,196.98,26.15,-0.13,-5.87,394.3,2022-02-05T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,37,36491.09,0,330.85,26.15,2.68,-9.12,306.45,2022-02-06T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,38,36623.31,1.22,249.13,25.35,3.5,-4.11,450.49,2022-02-07T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,39,36757.08,0,275.17,23.89,6.09,-2.52,507.28,2022-02-08T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,40,36892.34,0,368.91,23.06,11.32,-4.02,453.7,2022-02-09T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,41,37029.04,0,361.12,21.04,13.63,-1.19,559.96,2022-02-10T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,42,37167.13,0,378.57,18.96,16.14,-1.04,566.07,2022-02-11T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,43,37306.56,5.01,247.46,15.12,15.25,3.13,764.75,2022-02-12T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,44,37447.29,4.97,150.45,13.34,4.03,-1.76,536.65,2022-02-13T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,45,37589.27,0,230.93,13.34,-2.03,-8.63,318.46,2022-02-14T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,46,37732.45,0,345.25,13.34,0.97,-10.12,283.2,2022-02-15T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,47,37876.79,0,410.9,13.34,11.57,-6.89,364.52,2022-02-16T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,48,38022.24,6.66,299.09,10.13,19.93,1.64,687.73,2022-02-17T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,49,38168.76,0,345.77,6.41,14.91,2.85,749.65,2022-02-18T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,50,38316.31,0,355.43,5.97,6.96,-4.94,423.19,2022-02-19T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,51,38464.83,0,357.16,5.97,4.22,-7.63,344.21,2022-02-20T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,52,38614.3,0,429.5,5.56,16,-5.04,420.07,2022-02-21T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,53,38764.67,2.65,301.23,2.79,17.18,0.6,637.74,2022-02-22T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,54,38915.91,0,354.69,0,21.5,4.95,869.06,2022-02-23T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,55,39067.96,15.22,112.86,0,3.87,-0.82,575.32,2022-02-24T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,56,39220.8,14.56,221.54,0,9.16,-1.29,555.67,2022-02-25T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,57,39374.39,0,252.9,0,5.51,-2.72,500.14,2022-02-26T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,58,39528.7,0,343.02,0,9.44,-3.52,471.06,2022-02-27T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,59,39683.67,0,260.85,0,5.97,-2.59,504.86,2022-02-28T00:00:00Z,2,39.93,-75.21,20.25
urbanization,urban,bg,2022,60,39839.29,0,348.77,0,11.13,-2.13,522.52,2022-03-01T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,61,39995.52,0,329.16,0,13.63,1.57,684.02,2022-03-02T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,62,40152.32,0,288.97,0,9.51,-0.11,605.94,2022-03-03T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,63,40309.66,0,330.71,0,4.68,-6.51,375.47,2022-03-04T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,64,40467.5,0,392.57,0,11.82,-3.95,455.96,2022-03-05T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,65,40625.83,2.59,305.3,0,20.95,2.08,709.53,2022-03-06T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,66,40784.6,1.71,365.44,0,24.22,8.89,1139.23,2022-03-07T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,67,40943.78,0,191.44,0,10.21,4.3,830.14,2022-03-08T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,68,41103.35,8.9,86.08,0,5.77,2.54,733.16,2022-03-09T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,69,41263.27,0,342.32,0,10.94,-0.67,581.38,2022-03-10T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,70,41423.52,7.76,300.32,0,15.05,-0.47,590.05,2022-03-11T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,71,41584.07,11.77,273.67,0,9.2,-3.14,484.42,2022-03-12T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,72,41744.89,0,311.51,0,3.36,-5.98,391.09,2022-03-13T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,73,41905.94,0,439.32,0,15.08,-3.28,479.43,2022-03-14T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,74,42067.21,0,439.2,0,20.13,0.66,640.86,2022-03-15T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,75,42228.67,2.16,318.07,0,21.69,3.6,790.63,2022-03-16T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,76,42390.29,3.42,160.34,0,14.01,7.45,1032.89,2022-03-17T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,77,42552.04,0,376.81,0,23.65,9.63,1197.13,2022-03-18T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,78,42713.89,3.1,276.76,0,24.36,10.96,1308.88,2022-03-19T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,79,42875.82,0,246.36,0,16.37,9.02,1148.67,2022-03-20T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,80,43037.81,0,359.22,0,17.45,5.81,922.18,2022-03-21T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,81,43199.82,0,347.21,0,16.34,5.45,899.71,2022-03-22T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,82,43361.84,11.96,194.85,0,12.38,5.21,884.96,2022-03-23T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,83,43523.82,7.83,100.94,0,9.22,5.91,928.76,2022-03-24T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,84,43685.76,0,323.02,0,14.99,6.19,947.17,2022-03-25T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,85,43847.61,0,252.73,0,12.64,6.14,943.73,2022-03-26T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,86,44009.36,0,269.8,0,7.83,1.13,662.66,2022-03-27T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,87,44170.98,0,254.2,0,2.5,-3.57,469.33,2022-03-28T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,88,44332.43,0,393.05,0,5.87,-4.56,435.37,2022-03-29T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,89,44493.7,0,464.2,0,10.84,-3.78,462.01,2022-03-30T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,90,44654.76,5.8,357.73,0,21.37,4.04,815.27,2022-03-31T00:00:00Z,3,39.93,-75.21,20.25
urbanization,urban,bg,2022,91,44815.58,0,327.97,0,16,7.4,1029.43,2022-04-01T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,92,44976.13,0,347.99,0,13.06,4.05,816.04,2022-04-02T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,93,45136.38,1.91,337.02,0,12.86,4.34,832.37,2022-04-03T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,94,45296.3,0,371.83,0,12.62,3.16,766.3,2022-04-04T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,95,45455.87,19.8,308.89,0,14.69,3.86,804.82,2022-04-05T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,96,45615.06,9.72,163.77,0,12.63,7.82,1059.05,2022-04-06T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,97,45773.83,39.33,205.36,0,14.09,7.91,1065.91,2022-04-07T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,98,45932.15,4.53,317.22,0,17.65,6.37,959.07,2022-04-08T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,99,46090,2.62,248.78,0,14.2,6.48,966.09,2022-04-09T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,100,46247.34,0,294.12,0,10.91,4.53,843.98,2022-04-10T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,101,46404.14,0,495.68,0,16.8,2.21,716.04,2022-04-11T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,102,46560.37,0,506.31,0,23.41,6.27,952.42,2022-04-12T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,103,46715.99,0,492.81,0,27.3,10.54,1272.48,2022-04-13T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,104,46870.97,4.53,348.07,0,28.76,14.14,1612.52,2022-04-14T00:00:00Z,4,39.93,-75.21,20.25
urbanization,urban,bg,2022,105,47025.27,0,473.12,0,21.2,8.02,1073.49,2022-04-15T00:00:00Z,4,39.93,-75.21,20.25
